DisplayName,UserId,Id,Score,Text
alcedine,1492838,27027343,0,"Irek, I made some modifications that I think will solve your problem of running out of memory. See if it does it for you."
alcedine,1492838,26628021,0,"Oh, no, I thought that line was yours. Nevermind then."
Vincent van der Weele,2095090,26904582,0,"@OlayinkaSF The diameter `d` of a tree is the length of the longest path between two leafs. Consider the middle node `m` in that path (assuming `d` is even; if `d` is odd, there are 2 such nodes). The max depth from `m` is `d / 2` (its max depth has to be found along the longest path, or we would have a contradiction and some other path would be longer). For every other node, the max depth is at least `d / 2 + 1` (route it via `m` and then to one of the ends of the longest path). Hence, `m` is a graph center and the value you search for is `d / 2`."
Vincent van der Weele,2095090,26889972,0,What do you mean that the parent pointer is given? Do you have a list of all leaves? That is not a very logical data structure...
Vincent van der Weele,2095090,26851739,0,"@AndrewMartin No, he hasn't, he removed `int order` from the method signature."
Vincent van der Weele,2095090,26806402,0,"I'm confused about this sentence: ""I am trying to pass the current instance of class#A to class#B using this but that just passes the context so the functions are not recognized."" That seems to be false."
Vincent van der Weele,2095090,26769862,0,"@Servy we cannot use `Max` here directly, because we need to compare the `Count()` values. I agree that this is not an efficient solution, but the OP explicitly stated that efficiency is no issue."
Vincent van der Weele,2095090,26770056,0,"@Servy that is false too. `.Max(seq => seq.Count())` gives the maximum size, not the enumerable having that size."
Vincent van der Weele,2095090,26774452,0,"The problem with this approach is that `MyBean1` does not extend `SuperBean<MyBean1>`, so it cannot be used in `AbstractService`."
Ope,184470,27180983,0,"OK, I do stand corrected: This is then by design. It is not so clear from DefaultValueAttribute documentation, but PropertyDescriptor.ShouldSerializeValue says the intention pretty clearly. For my case, what then makes most sense is to create a new attribute e.g. UserDefault because that is quite simple refactoring even if it touches a lot of classes - there is less chance for mistakes in the future objects than with ShouldSerializeFoo(). It also better shows the intent: This is the default value when the user (not constructor) creates a new object. But thanks!"
Vincent van der Weele,2095090,26782817,0,"@Bergi ah yeah, I totally missed that requirement. My guess is that an in-place algorithm cannot do better than `O(n^2)`."
Vincent van der Weele,2095090,26793455,0,"Tnx, forgot the colon..."
Vincent van der Weele,2095090,26794131,0,"@bowmore it is, right? Or am I confused with `Collections.sort`?"
Ope,184470,27179002,0,"@jbl Yes, this is what I do in the UI tier. But I cannot do it after the XmlSerializer.Deserialize because I do not know whether Foo=0 because it was not serialized or because it was set by the user as 0. Going this way, I would need to plug into the serializer before the Deserialization happens. And do not know how (except in contructor, which I do not want to do because of large amount of classes)."
Vincent van der Weele,2095090,26851415,0,what about the result in java? You can't assign a boolean to a char
Vincent van der Weele,2095090,26834047,0,"What would it mean to have overlapping dates? I'm a little bit confused about the exact requirements now. I expected that a query `(start, end)` is valid if `start` matches one of your start dates and `end` matches one of your end dates. In that case, I thought that your value would simply be the sum of all intervals starting after `start` and before `end`. Is it more complicated than that? Can you elaborate?"
Ope,184470,27178252,0,"As I said above: ""I have potentially hundreds of business classes with default values used in the UI tier (Views), so default value initialization in constructor is not an option."" I am using the attribute in the UI like the property-grids etc. did in the old WinForms era."
Arttu Peltonen,1629346,27189832,0,"Default framebuffer is where you render to by default, you don't have to do anything to get that. Framebuffer _objects_ are what you can render to instead, and that's called ""off-screen rendering"" by some. If you do that, you end up with your image in a texture instead of the default framebuffer (that gets displayed on-screen). You _can_ copy the image from that texture to the default framebuffer (on-screen), that's usually done with blitting (but it's only available in OpenGL ES 3.0). But if you only wanted to show the  image on-screen, you probably wouldn't use a FBO in the first place."
Arttu Peltonen,1629346,27128754,0,"Well in that case, why are you using `EGL_OPENGL_ES2_BIT`? Your code even states ""Requires that setEGLContextClientVersion(2) is called on the view."""
Vincent van der Weele,2095090,26847902,0,"@Manav the role of a node (`T1`, `T2`, or `L`) is entirely determined by its number of children. When removing a node `t` of type `T1`, only the set of children of its parent changes. Since `t` is replaced by `child(t)`, `parent(t)` still has as many children, so its role does not change."
Vincent van der Weele,2095090,26848628,0,See http://stackoverflow.com/questions/25282/how-would-you-implement-a-hashtable-in-language-x
Arttu Peltonen,1629346,27126352,0,"That's odd, since it sure looks like you would get an exception before that loop if numConfigs had remained at zero."
nrz,1310991,26342281,0,Related: http://stackoverflow.com/questions/12476548/checking-up-intel-assembly-opcodes-easily-in-linux
Sampsa,1221196,26580570,0,"npm-based modules. It is specifically for only this compass problem that we require compass, which is only distributed as a gem. There are node wrappers, but all of them use the gem as their basis."
Roman Susi,1133649,26843703,0,"Yes, I have not even considered using numeric keys, because using keys or attributes makes the format carry it's context. If for some external reason one must use positions in lists or tuples, then names could be defined for positions, e.g. companies[0][COMPANY_PRICE]. Namedtuples are mentioned in one of the answers too."
Esailija,995876,26353613,0,Different port is different origin
Esailija,995876,26815029,0,"Don't use stuff like ´jQuery.map` on an array with 48 million items.. that's just ridiculous. Also, forget about web workers since they require not only copying but serialization. It will be 10000x faster to just directly loop through the array in the main/ui thread."
Esailija,995876,26815154,0,Look at this for example http://jsfiddle.net/VjZnn/1/ 150 milliseconds to increase every value by 1. It would take years to serialize that array to json just to pass it to a web worker
Esailija,995876,26816113,0,"I don't think it's obvious to everyone but there is no sense in debating the actual code since one should define a function and then just call that like `value = optional(value, false);` or whatever. DRYYYYyyyy"
Esailija,995876,26817273,0,There is no such concept as endianess of literals.. in any language
Esailija,995876,26820932,0,@user2690527 cos it is - it is always same result for that regardless of endianess thus endianess is not relevant
Esailija,995876,26829340,0,"@ItayMaman that doesn't change things too much :P Even though it would be better to make the DB driver return `Docs`. If you are using Mongoose, define the schema using Doc objects and so on."
Esailija,995876,26356597,0,"Btw, you are not saving any memory this way. The function must be defined outside. The problem is that functions in Javascript are first-class, so anytime you mention `function(){}`, you need to create the function object - even with code sharing the object is expensive and what causes the heavy use of memory."
Esailija,995876,26364135,0,@GolezTrol err.. it works just fine as the op put it http://jsfiddle.net/YTEAb/
Esailija,995876,26837199,0,"@user2690527 the shift is not performed in the memory, but it is first loaded from memory into a CPU register (where endianess is irrelevant since you cannot address the register in bytes). It will therefore have same logical result (62). The number 62 itself is then stored in memory with endianess dependent format."
Esailija,995876,26837345,0,@user2690527 I have found some articles for you so you can understand when endianess matters http://en.wikipedia.org/wiki/Endianess http://www.cs.umd.edu/class/sum2003/cmsc311/Notes/Data/endian.html
Esailija,995876,26355521,0,@CrazyTrain If you put it that way - a very minor convenience - then I agree. So far I have never needed this convenience though because I use object.create just to link prototype chains. My original comment was about every-day object creating using object.create - nobody uses the second argument in that case but they use a initializer function. And so far I only know that Raynos does this. lol
Esailija,995876,26875612,0,"@YuryTarabanko thanks, I added it :P Paul S. yea I added that as well thanks"
Esailija,995876,26355427,0,@CrazyTrain yes but when I use those I have very special situation where I actually need to alter descriptors. Not every-day normal object creating which Object.create second parameter attempts to be.
Esailija,995876,26877465,0,"Well to be fair, prop checks would eliminate the sole reason people used for..in for arrays in the first place: typing convenience. Why not rather introduce them to the wonders of text editor/IDE macros?"
Esailija,995876,26878191,0,@Justin What array? There is not a single array in the entire code.
Esailija,995876,26878370,0,It seems the challenge text is purposefully setting up the user for a failure.
Esailija,995876,26878737,0,"@Saul `NodeList` is not an `Array`. `Array` is a JS object while `NodeList` is a host object which are from completely different worlds. What IE9 is doing is overly liberal interpretation of the spec, it is completely valid for `for..in` to work on XML `.childNodes` but not on HTML `.childNodes`."
Esailija,995876,26356729,0,"You say he is doing inheritance wrong, and then move everything from the baseclass to the subclass and thus don't inherit anything. And if you tried to inherit from SubClass now, it would not work because the methods will be always tied to a specific instance instead of being generic. :I"
Esailija,995876,26356827,0,"the variable is now static, all instances will share it instead of having their own copy."
Esailija,995876,26357397,0,"Yes but even one function object already has more overhead than having to create context object. With 30 methods, you create 30 of those. The context object is a bucket in the ocean compared to function objects, which you can avoid creating by simply moving them outside."
Esailija,995876,26786307,0,"@AaditMShah that is pretty neat although other acceptable solutions are available at no performance loss but that is indeed best on the ""API"" side :P"
Esailija,995876,26775813,0,"Your understanding is wrong and  was corrected in your previous question... (more specifically, in my answer)"
Esailija,995876,26775854,0,possible duplicate of [what is the result of 'x modulo y'?](http://stackoverflow.com/questions/18256823/what-is-the-result-of-x-modulo-y)
Esailija,995876,26397378,0,I cringe at the term hoisted... why is such terminology not used in other languages
Esailija,995876,26380308,0,"Dynamic evaluation is very useful and can be used to gain significant performance boosts. Using `Function` doesn't cause your code to be dynamically scoped either like `with` and `eval` do,."
Esailija,995876,26396122,0,@MattiMehtonen here's even better example that should perform the best if you don't retrieve any properties because they are retrieved lazily through a getter http://jsfiddle.net/mtjhm/1/
Esailija,995876,26785265,0,"@Guffa and this is just trying too hard: `this.splice.apply(this, [this.length, 0].concat(this))` :p"
Esailija,995876,26785869,0,That is not the point but affecting the inlineability of a function. Its effects cannot be looked at like this because it's an enabling optimization which can radically change the code that runs because the compiler can see much more at once
Esailija,995876,26387961,0,You simply just perform the bitwise operation on the integer you already have - no conversions at all.
Esailija,995876,26358041,0,"Yeah I don't have problem with that. But what I believe the OP talks about is outside viewport of the browser, not outside boundaries of a canvas element. I feel like you just can't carry the assumption from canvas functions to the browser viewport and CSS."
Esailija,995876,26798997,0,@Joshua and where in that scenario does a hex string come in ? :P It looks like you can do fine with the code point value as a number
Esailija,995876,26799443,0,"It looks like you will be using ""private variables"", then prototypal inheritance doesn't work (nor does anything else that works on object properties)"
Esailija,995876,26800823,0,@Joshua Any reason you are not just doing something like http://jsfiddle.net/gaTR9/
Esailija,995876,26802085,0,Isn't this in the class of typo questions?
Esailija,995876,26802106,0,It could be that OP has too minimal understanding or has understanding but made a typo-like mistake. :P
Esailija,995876,26359556,0,"No, just a question to challenge quick assumptions that they are truly the same. I really had no idea but it could have been a possibility."
Esailija,995876,26359381,0,But wouldn't there be a difference in the internal capacity?
Esailija,995876,26880481,0,"No they are not, and it's incredibly hard to make a correct and fair benchmark unless you are intimately familiar with engine internal specifics"
Esailija,995876,26880858,0,"Well it can, the optimization is just not done. Knowing the fixed layout of dynamic objects is what all engines do as a necessity to even compete."
Esailija,995876,26880958,0,"@Tushar that is false, unless you do something really funky with your array, it will be backed by normal ""C array""-like construct."
Esailija,995876,27150586,0,"You misunderstood, I said there is no reason knockout to have this limitation because if state can be stored in a closure, it can be stored on the object too. You showed me jsfiddle with actual knockout which of course doesn't implement it. My jsfiddle simply showed a skeleton API that would make it possible to share functions."
Esailija,995876,27107194,0,"Convert to HSL, reduce L, convert back to RGB"
Esailija,995876,27137569,0,I don't know knockout but what exactly makes the functions instance dependent? If data is stored on the object then there is no need to create the functions separately for each object.
Esailija,995876,27138278,0,"[Please `""use strict""`](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Functions_and_function_scope/Strict_mode)"
Esailija,995876,26353808,0,"@thomas no, `\a` is unrecognized in Javascript. `/\u0007/` will match it though"
Esailija,995876,27140440,0,@MattJohnson see http://generatedcontent.org/post/59403168016/esintlapi if you didn't already
Esailija,995876,27146405,0,"Actually that is just knockout idiosyncrasy and not a real limitation. There is absolutely no reason it couldn't use something like this: http://jsfiddle.net/Y6Dds/ (yes, some people could consider strings awkward but Ember gets away with that just fine)"
Esailija,995876,27147778,0,"`.firstName()` is the method, something like `__firstName$` (or whatever mangling you prefer) is the actual data stored on the instance, accessible through `this` based on the string `""firstName""`. A function that only uses `this` and locals can be shared whereas closures cannot."
Esailija,995876,27165328,0,This. Plus also functions mentioned inside other functions (that are not IIFEs) is also common abuse that burns a lot of memory and is easy to miss.
Esailija,995876,27064147,0,V8 uses a subset of C++ that doesn't incorporate c++ exceptions.
Esailija,995876,27179155,0,Any user function is always worse because user function cannot do identity comparisons.
Esailija,995876,27182424,0,How utterly unrelated to oop
Esailija,995876,27183080,0,"You really want to type `goat.type` (and more) at all call sites? Also what if you want to change it, it would be harder to refactor. This is just hideous. In before someone says ""create a factory"" in which case you are just doing glorified constructor+prototype."
Esailija,995876,27183426,0,"@DavidMurdoch There is no optimizations done such as dead code removal because the function disabled optimizations by mentioning `with`. Before such optimization could happen, they would have to start supporting `with` in their optimizing compiler, which I already said would be lunacy in the first place because the philosophy is to support reasonable code. `with` is pure evil and even syntax error in strict mode, not reasonable code that people will hurry to optimize. But it's your best bet if you don't want to use flags."
Esailija,995876,27183759,0,"That's even worse than what I just criticized :D It is still at call sites, external to the object, and even more verbose"
Esailija,995876,26353702,0,Could be that 8081 is responding with CORS headers but doesn't allow credentials. Otherwise seems security bug.. see here that different port is different origin http://en.wikipedia.org/wiki/Same_origin_policy#Origin_determination_rules
quinnirill,998073,26321564,0,"Oh goodie, yet another backface-visibility bug. Have you filed a bug on Blink yet? Probably WebKit too, but don't have Safari available right now. I bet there's some sort of trickery to work around this, but I need to test a bit."
Esailija,995876,27088298,0,@elclanrs more generally: conventions that are standard to the language
Esailija,995876,27026937,0,"Not being able to use timeouts with sync request is a good argument against using sync requests but that was not the point. The point is to find evidence that one could leak memory (probably defined as memory that cannot be reclaimed until the tab is refreshed or closed) when using sync request. If you have unlimited XHR like you would have `while( true )`, then theoretically you will satisfy that definition yes. But I really don't think it was the intention behind the statement."
Esailija,995876,26881424,0,@Tushar it is creating array and methods in the test loop. See this http://jsperf.com/typed-array-vs-normal-array/4. This tests access speed (which is about same in V8 since it can optimize pure int arrays even if they are not typed). You should specify numbers of your application and what it does.
Esailija,995876,26992383,0,"What you describe might be true but it's still not leaking anything in any meaning of the word. I would not think the author meant this by using the word ""leak""."
Esailija,995876,26881941,0,"@Tushar the test performs as much accesses as it can for 5 seconds. In this case it did 3,000,000,000 (5 seconds * 200 million per second * 3)"
Esailija,995876,26883445,0,@Tushar I am telling you it doesn't matter at all. See edit http://jsperf.com/typed-array-vs-normal-array/4
Esailija,995876,26355378,0,@CrazyTrain defineProperty or defineProperties?
Esailija,995876,26920504,0,"@smurfbrainy cool trolling, instead of thinking, why not try it (or alternatively, develop an understanding of the language)"
Esailija,995876,26363761,0,"Even if there appears to be debate, 99.9999% of the code out there uses semi-colons"
Esailija,995876,26960574,0,Why not do this in Javascript?
Esailija,995876,26972351,0,An extension should just do the bare minimum that was not possible to do from js and all the high level stuff should be in the js part which calls it.
Esailija,995876,26992714,0,"After you hit `.send()` on a synchronous request, the control will not come back to you until there is an error or success. The xhr events are also not fired if the request is synchronous. Any external events are not handled until the execution yields. You are correct that if the spec is not implemented like it says, then there would probably be problems. But that's not the fault of synchronous requests at all."
Esailija,995876,27026732,0,"@DmitryKaigorodov Nothing will happen until the XHR has finished, so why is that a problem?"
Esailija,995876,26362699,0,@zra so what is the problem? The info about error is stored in .stack and .message
Esailija,995876,26353930,0,"@thomas actually never mind, control characters are illegal as input values it seems"
Esailija,995876,27008385,0,@CrazyTrain they can be caught by jshint though
Esailija,995876,27008687,0,@CrazyTrain arguing how development is like without using obvious tools like jshint is just wrong. Is there a tool that will tell when leaving out semicolon causes the statement on next line be treated as part of current statement?
Esailija,995876,27009924,0,"@CrazyTrain by saying that one can forget semicolons you imply the absence of any tools. Because it cannot happen when using a tool. Whereas when coding without semicolons one needs human judgement to determine if the code is buggy as you say you ""won't be caught off guard"" because you have developed a habit. When you compare these, both are just as worse off when not using any tools, but semicolons are far better off when using tools. Although this is only because I imagine there is not a tool that could detect when a statement on a new line wasn't intended to follow the previous one."
D_K,158328,26403358,0,"isn't it so, that you would like _not_ to href a page that is currently being viewed? I.e. if the part with ($x == $page) evaluates to true you shouldn't put href around the page and put it otherwise."
Esailija,995876,27025560,0,"@DmitryKaigorodov As I understand it, major GCs are performed when memory has become tight and needed. However, it's not memory leak because that memory will be available when you need it. I must emphasize that all JS DOM objects were like this until ~2013 in Chrome! So it's not a big deal and still not a leak."
jku,2241569,27092714,0,@Ragav He already mentioned it: typically you would use `g_idle_add()` from the non-main threads.
